Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Perez Martinez,Carmen;Barea Arco,Jose"	[Relation between host size and infection intensity of an algal epibiont.]	Limnetica	 	2000	2000	19	 	193	198	"Anatomy & Morphology;Zoology;Environmental Sciences & Ecology;Marine & Freshwater Biology;Daphnia pulicaria [Size / Body size / Prevalence of algal epibiont relationship] [Associations / Korshikoviella gracilipes (alga) / Prevalence as epibiont;host size relationship] [Lake / / Prevalence of algal epibiont;body size relationship] [Spain / Sierra Nevada, Lake Rio Seco / ]."	 	"PT: J BD: Biometrics; Associations; Habitat; Freshwater habitat; Lentic water;    Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13800019163"	 		 	 	 	 				 	0213-8409	 	"Perez Martinez, Carmen; Instituto del Agua, Universidad de Granada, Ramon y Cajal 4, 18071-Granada, Spain, Spain."	 	 	 	DT: Article	Relacion entre el tamano del hospedador y la intensidad de infeccion de un alga epibionte.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Perez,Jesus M.;Ruiz-Martinez,Isidoro;Granados,Jose E.;Soriguer,Ramon C.;Fandos,Paulino"	The dynamics of sarcoptic mange in the ibex population of Sierra Nevada in Spain - influence of climactic factors.	Journal of Wildlife Research	 	1997	Spring 1997	2	1	86	89	"Parasitology;Zoology;Environmental Sciences & Ecology;Meteorology & Atmospheric Sciences;Capra pyrenaica [Arachnid parasites / / Sarcoptes scabiei;Prevalence;host sex;temperature & rainfall relations] [Climate and weather / / Rainfall;arachnid parasite prevalence relations] [Temperature / / ] [Spain / / Sierra Nevada Natural Park;Arachnid parasite prevalance]. Sarcoptes scabiei [Mammalian hosts / / Capra pyrenaica;prevalence on mammalian host relations] [Temperature / / ] [Spain / / Sierra Nevada Natural Park;Prevalence on mammalian host]."	 	"PT: J BD: Parasites diseases and disorders; Parasites; Hosts; Abiotic factors;    Physical factors; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13400068485"	 		 	 	 	 				 	1426-0328	 	"Perez, Jesus M.; Department of Animal and Plant Biology and Ecology, University of Jaen, E-23071, Jaen, Spain, Spain."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Perez-Aranda,Diana;Carro,Francisco;Garrido,Jose Antonio;Cano,Javier;Castillo,Antonio;Grandados,Jose Enrique;Suarez,Francisco;Soriguer,Ramon C."	Recent findings on snow vole Chionomys nivalis (Martins 1842) distribution in the Sierra Nevada (Andalucia, Spain).	Galemys	 	2007	2007	19	 	17	24	"Zoology;Chionomys nivalis [Spain / Andalucia, Sierra Nevada / Distribution review;new records & mapping]."	"The snow vole is a glacial relic that currently has a highly fragmented distribution spread throughout the south-western paleartic region. It is found in rocky habitats, such as scree, usually at the top of the main mountain ranges. There are five main population nuclei in the Iberian Peninsula. These populations are located in: the Pyrenees, the Cantabrian, Iberian and Central Systems, and the Sierra Nevada mountain ranges. The Sierra Nevada National and Natural Parks represent the most south-western limit of its distribution area; however, this population has not been well studied. This study provides an update on the historically known distribution of the snow vole in the Sierra Nevada National and Natural Parks. The study area was subdivided into 10x10 km UTM grids. Stratified sampling was conducted focusing on potential patches of habitats for the snow vole. Both direct and indirect sampling methods were applied. A total of 100 potential localities were sampled in the study area verifying the presence of snow voles in 75% of them. This study examines the presence of the snow vole in its former known distribution areas in the park, maps and details new locations within these areas, and extends the distribution range in the Sierra Nevada due to the discovery of its presence in six new grids."	"PT: J; SU: (Numero especial) BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14404021508"	 		 	 	 	 				 	1137-8700	 	"Perez-Aranda, Diana; Estacion Biologica de Donana (CSIC), Pabellon del Peru, Av. Maria Luisa s/n, 41013 Sevilla, Spain, Spain.; diana@ebd.csic.es"	 	 	 	DT: Article	Nuevos datos sobre la distribucion del topillo nival Chionomys nivalis (Martins, 1842) en Sierra Nevada (Andalucia, Espana).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Perez-Aranda,Diana;Suarez,Francisco;Soriguer,Ramon C."	Space use patterns of the snow vole Chionomys nivalis (Martins, 1842).	Galemys	 	2009	2009	21	 	101	120	"Reproductive Biology;Zoology;Behavioral Sciences;Environmental Sciences & Ecology;Chionomys nivalis [Sex differences / / ] [Pair formation / Mating system / ] [Territoriality / Spatial patterns / ] [Social behaviour / / ] [Home range / / ] [Distribution within habitat / / ] [Habitat utilization / / ] [Spain / Sierra Nevada & Penalara / ]."	There can be major intersexual differences among small mammals in their degree of territoriality, giving rise to a great variety of spatial organization systems which manifest at the interspecific and intraspecific levels. At the intraspecies level, this variety is seen not only between populations, but also within single populations whose spatial organization system changes over time according to the local environmental and social conditions. Taking into account such phenotypic flexibility in microtine social organization patterns, our aim was to study spatial patterns among the snow vole Chionomys nivalis (Martins, 1842) in two study colonies, located in the Sierra Nevada (Andalusia) and Penalara (Madrid), respectively. We used radiotracking techniques to study snow vole home ranges. Animals were monitored in August 2005 in the Sierra Nevada and in August 2006 in Penalara. Home range estimates were based on a kernel application since it provided the model best fitted to the particular set of snow vole locations. We observed clear spatial segregation of individuals with a varying degree of overlap between their home ranges in both localities. Nevertheless, there were also differences between the two populations which suggest that the space use pattern in the Sierra Nevada is related to poorer habitat resources (e.g. food and mates) than is the case in Penalara. Finally, we discuss the most probable mating system in Penalara based on the characteristics of the space use pattern observed.	"PT: J; SU: (Numero Especial) BD: Reproduction; Reproductive behaviour; Behaviour; Ecology; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14602011607"	 		 	 	 	 				 	1137-8700	 	"Perez-Aranda, Diana; Estacion Biologica de Donana, Avda. Americo Vespucio s/n, Isla de la Cartuja, 41092 Sevilla, Spain, Spain.; diana@ebd.csic.es"	 	 	 	DT: Article	Patrones de uso del espacio del topillo nival Chionomys nivalis (Martins, 1842).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Perez-Chiscano,J. L.;de Lope Rebollo,F."	Observaciones ornitologicas en la zona alta de Sierra Nevada.	Alytes (Merida)	 	1984	1984	2	 	160	170	"Environmental Sciences & Ecology;Zoology;Aves [Species diversity / / Mountain zones] [Zonation / / Mountain communities] [Mountain habitat / / Zonation of communities] [Spain / / Sierra Nevada;Mountain fauna zonation]."	 	"PT: J BD: Ecology; Community structure; Distribution within habitat; Habitat;    Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12300060425"	 		 	 	 	 				 	0212-7075	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Perez-Contreras,J.;Garzon Gutierrez,J.;Garcia,I.;Tamayo,A."	Status of the citril finch Serinus citrinella (Pallas, 1764) in Sierra Nevada (Spain).	Zoologica Baetica	Zool.Baetica	2005	2005	16	 	171	176	"Zoology;Serinus citrinella [Spain / Sierra Nevada / Nesting records]."	 	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14212075482"	 		 	 	 	 				 	1130-4251	 	"Perez-Contreras, J.; Sociedad Granatense de Historia Natural, C./Ribera del Genil, 16-6o D., 18005 Granada, Spain.; juaperez@ugr.es"	 	 	 	DT: Article	Situacion del verderon serrano Serinus citrinella (Pallas, 1764) en Sierra Nevada (Espana).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Petitpierre,E.;Daccordi,M."	Chrysomelidae (Coleoptera) from the mountains of the High Plateau of Granada (Granada, Andalusia).	Zoologica Baetica	Zool.Baetica	2013	2013	24	 	53	78	"Zoology;Chrysomelidae [Checklists / Distributional checklists / Andalusia;Granada] [Spain / Andalusia, Granada / ]. Pachybrachis (Pachybrachis) lencinai;Timarcha carmelenae [Spain / / New species]."	"We report a checklist of 111 leaf beetle species found to date in three mountain areas (Sierra de La Sagra, Sierra de Guillimona, and Sierra Seca) at the region of the High Plateau of Granada, in the northeast of this province, in Eastern Andalusia. The fauna comprises eight out of the thirteen subfamilies occurring in the Iberian Peninsula, although the percentages of the number of species in each subfamily were similar to those obtained for the chrysomelid fauna of two neighbouring mountain areas, Sierra de Cazorla and Sierra Nevada, and the Catalonian region, except for Clytrinae, Galerucinae and Cassidinae. The faunistic data obtained for the mountains of the High Plateau of Granada region are compared with those from the Sierra de Cazorla and Sierra Nevada, both in Eastern Andalusia too, aimed to analyze their similarities and differences. In addition, two new species, Pachybrachis lencinai nov. sp. Daccordi et Petitpierre (Cryptocephalinae) and Timarcha carmelenae nov. sp. Petitpierre (Chrysomelinae), are described and illustrated for their correct identification; Drawings of the aedeagus of the syntype of Timarcha sagrensis are also included."	"PT: J BD: Systematics; Nomenclature; New taxa; Documentation; Publications; Land    zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14912068270"	 		 	 	 	 				 	1130-4251	 	"Petitpierre, E.; Univ Illes Balears, Dpto Biol, Palma De Mallorca, 07122, Spain, Spain.; eduard.petitpierre@uib.es"	 	 	 	DT: Article	Chrysomelidae (Coleoptera) de las sierras del Altiplano de Granada (Granada, Andalucia).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Pont,Adrian C.;Gregor,Frantisek"	A new species of the genus Coenosia Meigen, 1826 (Diptera: Muscidae) from the Sierra Nevada, Spain.	Boletin de la Asociacion Espanola de Entomologia	Bol.Asoc.Esp.Entomol.	2008	diciembre 2008	32	03-Apr	305	313	"Zoology;Coenosia [Europe / / Key to species]. Coenosia doloresase [Spain / / New species]."	 	"PT: J BD: Systematics; Nomenclature; New taxa; Taxonomy; Key; Land zones;    Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR14605037510"	 		 	 	 	 				 	0210-8984	 	"Pont, Adrian C.; Oxford University Museum of Natural History, Parks Road, Oxford OX1 3PW, United Kingdom, United Kingdom.; pont.muscidae@btinternet.com"	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Puetz,A.	[Second contribution to the knowledge of the genus Trichobyrrhulus Ganglbauer, 1902 (Coleoptera: Byrrhidae).]	Koleopterologische Rundschau	Koleopterol.Rundsch.	2004	Juni 2004	74	 	385	398	"Zoology;Trichobyrrhulus [Spain / / Systematics & distribution including new records]. Trichobyrrhulus algiricus [Algeria / / Taxonomic note]. Trichobyrrhulus assingi;Trichobyrrhulus franzi;Trichobyrrhulus nevadensis;Trichobyrrhulus rondaensis;Trichobyrrhulus wunderlei [Spain / / New species]."	Five new species of the genus Trichobyrrhulus GANGLBAUER, 1902 (Coleoptera: Byrrhidae) from Spain are described: Trichobyrrhulus assingi sp.n. (Sierra de Segura), T. franzi sp.n. (Serra, Valencia), T. nevadensis sp.n. (Sierra Nevada), T. rondaensis sp.n. (Sierra de Ronda) and T. wunderlei sp.n. (Sierra de Segura). New records of Trichobyrrhulus-species from Spain are presented. Distinguishing characters are illustrated.	"PT: J BD: Systematics; Nomenclature; New taxa; Land zones; Palaearctic region;    Africa; Eurasia; Europe; UT: ZOOREC:ZOOR14011063329"	 		 	 	 	 				 	0075-6547	 	"Puetz, A.; Brunnenring 7, D-15890 Eisenhuettenstadt, Germany, Germany.; byrrhus@aol.com"	 	 	 	DT: Article	Zweiter Beitrag zur Kenntnis der Gattung Trichobyrrhulus Ganglbauer, 1902 (Coleoptera: Byrrhidae).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Book, Whole	Pulawski,W.	Les Tachysphex Kohl (Hym., Sphecidae) de la region palearctique occidentale et centrale.	 	 	1973	1973	 	 	464	 	"Developmental Biology;Zoology;Evolutionary Biology;Environmental Sciences & Ecology;Tachysphex [Life cycle / / ] [Phylogeny / / ] [Ecology / / ] [Palaearctic region / / ]."	 	"PT: B BD: Systematics; Nomenclature; New taxa; Diagnosis; Synonymy; Taxonomy;    Taxonomic position; Status; Key; Life cycle and development; Evolution;    Ecology; Land zones; UT: ZOOREC:ZOOR11000000268"	 		 	 	 	 				 	 	 	 	 	 	 	DT: Book	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Ramon Fernandez-Cardenete,Juan;Tierno de Figueroa,Jose Manuel"	First records of Osmylus fulvicephalus (Scopoli. 1763) in southern Iberian Peninsula (Planipennia, Osmylidae).	Boletin de la Asociacion Espanola de Entomologia	Bol.Asoc.Esp.Entomol.	2002	Junio 2002	26	01-Feb	199	200	"Zoology;Osmylus fulvicephalus [Spain / Granada, Sierra Nevada, Arroyo de San Juan / New record]."	 	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13900040704"	 		 	 	 	 				 	0210-8984	 	"Ramon Fernandez-Cardenete, Juan; Departamento de Biologia Animal y Ecologia, Facultad de Ciencias, Universidad de Granada, 18071, Granada, Spain, Spain."	 	 	 	DT: Article	Primera cita de Osmylus fulvicephalus (Scopoli. 1763) en el sur de la Peninsula Iberica (Planipennia, Osmylidae).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Rasmont,P.	Catalogue commente des bourdons de la region ouest-palearctique (Hymenoptera, Apoidea, Apidae).	Notes Fauniques de Gembloux	 	1983	1983	 	 	1	71	"Zoology;Bombini [Catalogues / / West] [Palaearctic region / / Annotated catalogue] [Belgium / / Faunal list]. Megabombus (Megabombus) reinigiellus [Spain / / Sierra Nevada;New species]."	 	"PT: J; SU: No. 7 BD: Systematics; Nomenclature; New taxa; Diagnosis; Documentation;    Publications; Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR12400004320"	 		 	 	 	 				 	0770-2019	 	 	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Rieradevall,M.;Prat,N."	[The zoobenthos of lakes and aquatic areas of the high mountains of the Iberian Peninsula and their value as indicators of environmental changes.]	Universidad Autonoma de Madrid Coleccion de Estudios	 	2000	2000	63	 	187	200	"Environmental Sciences & Ecology;Zoology;Marine & Freshwater Biology;Macroinvertebrata [Community structure / / Zoobenthos as environmental indicator;high mountain lakes;Spain & Portugal] [Environmental indicators / / High mountain lakes environment indication by zoobenthos] [Lake / / ] [Mountain habitat / / ] [Abiotic factors / / ] [External pH / / ] [Portugal / / Estrela mountains] [Spain / / Sierra Nevada & Pyrenees]."	 	"PT: J BD: Ecology; Habitat; Freshwater habitat; Lentic water; Terrestrial habitat;    Abiotic factors; Chemical factors; Land zones; Palaearctic region;    Eurasia; Europe; UT: ZOOREC:ZOOR13600083745"	 		 	 	 	 				 	1577-1806	 	"Rieradevall, M.; Departamento de Ecologia, Facultad de Biologia, Universidad de Barcelona, Diagonal 645, 08028 - Barcelona, Spain."	 	 	 	"DT: Article; Meeting paper"	El zoobentos en los lagos y lagunas de alta montana de la Peninsula Iberica y su interes como indicadores de cambios ambientales.	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Rowlings,Matthew	An early morning in the Sierra Nevada, Spain.	Bulletin of the Amateur Entomologists' Society	 	2000	Apr-00	59	429	47	49	"Zoology;Rhopalocera [Spain / / Sierra Nevada;Sighting records]."	 	"PT: J BD: Land zones; Palaearctic region; Eurasia; Europe; UT: ZOOREC:ZOOR13600074949"	 		 	 	 	 				 	0266-836X	 	"Rowlings, Matthew; 3 Great North Road, Alcolnbury, Cambridgeshire, PE17 5ES, United Kingdom, United Kingdom."	 	 	 	DT: Article	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Ruano,F.;Tinaut,A."	The history of entomology in the Sierra Nevada mountains (southern Spain) from 1813 to 2000 (1).	Boletin de la Asociacion Espanola de Entomologia	Bol.Asoc.Esp.Entomol.	2003	2003	27	01-Apr	109	126	"History & Philosophy of Science;Zoology;Environmental Sciences & Ecology;Arthropoda;Insecta [History of zoology / History of entomology / Review] [Mountain habitat / / ] [Spain / Sierra Nevada / ]."	In the present work, we provide an introduction to the history of zoology and more specifically entomology in the Sierra Nevada massif. The review of the literature on which we base this work extends from 1813, the date when the first article on Sierra Nevada fauna appeared, to 2000. In the zoological history of the Sierra Nevada, we distinguish two important events, the monographs of Rambur and Rosenhauer in the 19th century, and the entomological expeditions made almost simultaneously by Mateu and Janetscheck towards the middle of the 20th century. After 1970, with the founding of the Biology studies at the University of Granada, the number of articles concerning this massif notably increased. During the period studied here, 427 articles were published, 80% of which were dedicated to insects. In these articles, 356 new species were described for science, these also mainly insects. We therefore highlight that the interest regarding biodiversity in the Sierra Nevada cannot be focused exclusively on plant species or on vertebrates, groups which are emblematic for protection measures, but that the arthropods should be taken heavily into account for establishing protective measures for the environment.	"PT: J BD: Animals and man; Habitat; Terrestrial habitat; Land zones; Palaearctic    region; Eurasia; Europe; UT: ZOOREC:ZOOR14707054225"	 		 	 	 	 				 	0210-8984	 	"Ruano, F.; Departamento de Biologia Animal y Ecologia, Universidad de Granada, 18071 Granada, Spain, Spain.; hormiga@ugr.es"	 	 	 	DT: Article	Historia de la entomologia en Sierra Nevada (Sur de Espana) de 1813 a 2000 (1).	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
