PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Calvache, M. L.; Duque, C.; Gomez Fontalva, J. M.; Crespo, F.								Processes affecting groundwater temperature patterns in a coastal aquifer								INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY				8	2			223	236					SPR 2011	2011										8	0	0	0	0	8			1735-1472			WOS:000287841400001		
J	El Mouden, E. H.; Slimani, T.; Donaire, D.; Fernandez-Beaskoetxea, S.; Fisher, M. C.; Bosch, J.				Bosch, Jaime/H-3042-2011				First Record of the Chytrid Fungus Batrachochytrium dendrobatidis in North Africa								Herpetological Review				42	1			71	75					MAR 2011	2011										4	0	0	7	0	7			0018-084X			BCI:BCI201200061676		
J	Sarasa, Mathieu; Serrano, Emmanuel; Soriguer, Ramon C.; Granados, Jose-Enrique; Fandos, Paulino; Gonzalez, Georges; Joachim, Jean; Perez, Jesus M.				Sarasa, Mathieu/H-1002-2011; CSIC, EBD Donana/C-4157-2011; Serrano, Emmanuel/J-4489-2013; Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015	CSIC, EBD Donana/0000-0003-4318-6602; Serrano, Emmanuel/0000-0002-9799-9804; Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931			Negative effect of the arthropod parasite, Sarcoptes scabiei, on testes mass in Iberian ibex, Capra pyrenaica								VETERINARY PARASITOLOGY				175	3-4			306	312		10.1016/j.vetpar.2010.10.024			FEB 10 2011	2011										12	0	0	9	0	12			0304-4017	1873-2550		WOS:000287437800014	21074328	
J	Serrano, Emmanuel; Enrique Granados, Jose; Sarasa, Mathieu; Jose Gonzalez, Francisco; Fandos, Paulino; Soriguer, Ramon C.; Perez, Jesus M.				Sarasa, Mathieu/H-1002-2011; CSIC, EBD Donana/C-4157-2011; Serrano, Emmanuel/J-4489-2013; Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015	CSIC, EBD Donana/0000-0003-4318-6602; Serrano, Emmanuel/0000-0002-9799-9804; Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931			The effects of winter severity and population density on body stores in the Iberian wild goat (Capra pyrenaica) in a highly seasonal mountain environment								EUROPEAN JOURNAL OF WILDLIFE RESEARCH				57	1			45	55		10.1007/s10344-010-0398-5			FEB 2011	2011										8	0	0	5	0	8			1612-4642			WOS:000286630300005		
S	Herrero, Javier; Polo, Maria J.; Losada, Miguel A.				Herrero, Javier/K-6880-2014; Polo, Maria J./L-8018-2014; Losada, Miguel/G-9713-2015	Herrero, Javier/0000-0002-5741-6301; Polo, Maria J./0000-0002-6296-2198; Losada, Miguel/0000-0002-2071-3134	Neale, CMU; Maltese, A; Richter, K		Snow evolution in Sierra Nevada (Spain) from an energy balance model validated with Landsat TM data								REMOTE SENSING FOR AGRICULTURE, ECOSYSTEMS, AND HYDROLOGY XIII		Proceedings of SPIE		8174						817403	10.1117/12.898270			2011	2011						Conference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XIII/18th International Symposium on Remote SensingConference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XIII/18th International Symposium on Remote Sensing	SEP 19-21, 2011SEP 19-21, 2011	SPIE - Int Soc Opt EngnSPIE - Int Soc Opt Engn	Prague, CZECH REPUBLICPrague, CZECH REPUBLIC	2	0	0	0	0	2			0277-786X		978-0-81948-801-5	WOS:000302735700003		
J	Defaut, Bernard								[Preliminary revision of Chorthippus of the binotatus group (Charpentier, 1825) (Caelifera, Acrididae, Gomphocerinae).]				Revision preliminaire des Chorthippus du groupe binotatus (Charpentier, 1825) (Caelifera, Acrididae, Gomphocerinae).				Materiaux Orthopteriques et Entomocenotiques				16				17	54					2011	2011										1	0	0	1	0	1			1764-6308			ZOOREC:ZOOR14712081938		
J	Cleve, Casey; Perrine, John; Holzman, Barbara; Hines, Ellen								Addressing biased occurrence data in predicting potential Sierra Nevada red fox habitat for survey prioritization								Endangered Species Research				14	3			179	191		10.3354/esr00348			2011	2011										2	0	0	1	0	2			1863-5407	1613-4796		BCI:BCI201100669497		
J	Conde-Porcuna, Jose M.; Javier Valdes, Francisco; Romo, Susana; Perez-Martinez, Carmen				Conde-Porcuna, Jose/L-9665-2014; Perez-Martinez, Carmen/K-1219-2014	Conde-Porcuna, Jose/0000-0002-5074-2796; Perez-Martinez, Carmen/0000-0001-8777-4487			Ephippial and subitaneous egg abortion: relevance for an obligate parthenogenetic Daphnia population								JOURNAL OF LIMNOLOGY				70	1			69	75		10.3274/JL11-70-1-09			2011	2011										3	0	0	3	0	3			1129-5767			WOS:000294320300009		
J	Marques, Susete; Garcia-Gonzalo, Jordi; Borges, Jose G.; Botequim, Brigite; Manuela Oliveira, M.; Tome, Jose; Tome, Margarida				Borges, Jose/A-4131-2008; Tome, Jose/F-3134-2012; Oliveira, Manuela /M-3420-2013; Tome, Margarida/F-5776-2010; Garcia-Gonzalo, Jordi/H-9221-2013; 	Borges, Jose/0000-0002-0608-5784; Tome, Jose/0000-0001-6558-5503; Oliveira, Manuela /0000-0002-8435-1136; Tome, Margarida/0000-0002-6242-8593; Garcia-Gonzalo, Jordi/0000-0001-9946-5753; Botequim, Brigite/0000-0002-6661-190X; Marques, Susete/0000-0001-7922-5680			Developing Post-Fire Eucalyptus globulus Stand Damage and Tree Mortality Models for Enhanced Forest Planning in Portugal								SILVA FENNICA				45	1			69	83	32	10.14214/sf.32			2011	2011										7	0	0	5	0	7			0037-5330	2242-4075		WOS:000291081000005		
J	Penas, Julio; Lorite, Juan; Alba-Sanchez, Francisca; Angelica Taisma, Maria				Lorite, Juan/F-4690-2011; Penas, Julio/N-4885-2014; ALBA SANCHEZ, FRANCISCA/E-7927-2010; 	Lorite, Juan/0000-0003-4617-8069; Penas, Julio/0000-0001-6102-4610; Alba Sanchez, Francisca/0000-0003-0387-1533			Self-incompatibility, floral parameters, and pollen characterization in the narrow endemic and threatened species Artemisia granatensis (Asteraceae)								ANALES DEL JARDIN BOTANICO DE MADRID				68	1			97	105		10.3989/ajbm.2276			JAN-JUN 2011	2011										4	0	0	4	0	4			0211-1322			WOS:000292321100005		
J	Fernandez Calzado, Maria Rosa; Molero Mesa, Joaquin								High altitude flora of Sierra Nevada (Spain)								Flora Mediterranea				21				247	255					2011	2011										2	0	0	2	0	2			1120-4052			BCI:BCI201200317486		
S	Oliva, M.; Gomez Ortiz, A.						Martini, IP; French, HM; Alberti, AP		Holocene slope dynamics in Sierra Nevada (south Spain). Sedimentological analysis of solifluction landforms and lake deposits								ICE-MARGINAL AND PERIGLACIAL PROCESSES AND SEDIMENTS		Geological Society Special Publication		354				227	239		10.1144/SP354.15	10.1144/SP354.0		2011	2011										5	0	0	3	0	5			0305-8719		978-1-86239-327-1	WOS:000321868800015		
J	Kottmann, Sina Lucia								MOCKING AND MIMING THE 'MOOR': STAGING OF THE 'SELF' AND 'OTHER' ON SPAIN'S BORDERS WITH MOROCCO								JOURNAL OF MEDITERRANEAN STUDIES				20	1			107	136					2011	2011										2	0	0	0	0	2			1016-3476			WOS:000209335300008		
J	Perez Latorre, A. V.; Pavon Nunez, M.; Hidalgo Triana, N.								Alnus glutinosa forests in Sierra Nevada (Granada-Almeria, Spain)				SOBRE LAS ALISEDAS NEVADENSES (SIERRA NEVADA, GRANADA-ALMERIA, ESPANA)				Lagascalia				31				161	174					2011	2011										0	0	0	1	0	1			0210-7708			BCI:BCI201300397693		
J	Gomez-Zurita, Jesus; Petitpierre, Eduard				Gomez-Zurita, Jesus/C-4248-2008	Gomez-Zurita, Jesus/0000-0001-7337-6541			Contribution to the knowledge of the Iberian fauna of Chrysomelidae (Coleoptera). I. New records of Criocerinae, Clytrinae and Cryptocephalinae.								Boletin de la SEA				47				139	142					31 Dec 2010	2010										0	0	0	1	0	1			1134-6094			ZOOREC:ZOOR14707048991		
J	Gomez-Ortiz, Antonio; Oliva-Franganillo, Marc; Salva-Catarineu, Montserrat; Salvador-Franch, Ferran								Landscape as a heritage resource in protected areas: the case of Sierra Nevada National Park (Spain)								SCRIPTA NOVA-REVISTA ELECTRONICA DE GEOGRAFIA Y CIENCIAS SOCIALES				14	346									DEC 20 2010	2010										0	0	0	0	0	0			1138-9788			WOS:000289033200001		
J	Miguel Medina-Cazorla, Jose; Gil de Carrasco, Carlos; Encarnacion Merlo, Maria; Martinez-Hernandez, Fabian; Antonio Garrido-Becerra, Juan; Salmeron, Esteban; Jesus Mendoza, Antonio; Javier Perez-Garcia, Francisco; Francisco Mota, Juan				Martinez-Hernandez, Fabian/I-9058-2014; Mendoza-Fernandez, Antonio/I-9055-2014; Perez-Gacia, Francisco/N-7557-2014; Merlo, Encarna/M-1184-2014; Mota, Juan/M-2254-2014; Garrido-Becerra, Juan Antonio/A-2236-2015; Salmeron-Sanchez, Esteban/A-7903-2015	Martinez-Hernandez, Fabian/0000-0002-5124-5492; Mendoza-Fernandez, Antonio/0000-0002-7577-6634; Perez-Gacia, Francisco/0000-0002-5778-2803; Merlo, Encarna/0000-0002-8410-3490; Mota, Juan/0000-0001-5754-279X; Garrido-Becerra, Juan Antonio/0000-0002-1141-7288; Salmeron-Sanchez, Esteban/0000-0002-2237-0163			The dolomite shrublands of the Convolvuletalia boissieri order and their preservation by means of the Habitats Directive								ACTA BOTANICA GALLICA				157	4			611	625					DEC 2010	2010										3	0	0	3	0	3			1253-8078			WOS:000285855600003		
J	Fernandez Calzado, Ma Rosa; Molero Mesa, Joaquin; Merzouki, Abderrahmane								Monitoring plant diversity and climatic change in Sierra Nevada (Spain)								ACTA BOTANICA GALLICA				157	4			669	676					DEC 2010	2010										0	0	0	0	0	0			1253-8078			WOS:000285855600008		
J	Molero Mesa, Joaquin; Fernandez Calzado, Ma Rosa								Evolution of the high mountain flora of Sierra Nevada (1837-2009)								ACTA BOTANICA GALLICA				157	4			659	667					DEC 2010	2010										0	0	0	2	0	2			1253-8078			WOS:000285855600007		
J	Padilla, Francisco M.; Vidal, Beatriz; Sanchez, Joaquin; Pugnaire, Francisco I.				Pugnaire, Francisco/A-7150-2008; Vidal, Beatriz/A-1147-2011; Padilla, Francisco/C-5204-2009	Pugnaire, Francisco/0000-0002-1227-6827; Padilla, Francisco/0000-0003-1021-0258			Land-use changes and carbon sequestration through the twentieth century in a Mediterranean mountain ecosystem: Implications for land management								JOURNAL OF ENVIRONMENTAL MANAGEMENT				91	12			2688	2695		10.1016/j.jenvman.2010.07.031			DEC 2010	2010										23	1	0	11	0	24			0301-4797	1095-8630		WOS:000282926200035	20705387	
J	Sanz, Ana; Trenzado, Cristina E.; Lopez-Rodriguez, Manuel J.; Furne, Miriam; Manuel Tierno de Figueroa, J.				Lopez Rodriguez, Manuel Jesus/A-9296-2011; Tierno de Figueroa, Jose Manuel/K-8143-2014; 	Lopez Rodriguez, Manuel Jesus/0000-0001-6707-0992; Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815; Trenzado Romero, Cristina Elena/0000-0003-4347-6108			Study of Antioxidant Defense in Four Species of Perloidea (Insecta, Plecoptera)								ZOOLOGICAL SCIENCE				27	12			952	958		10.2108/zsj.27.952			DEC 2010	2010										8	0	0	7	0	8			0289-0003			WOS:000284549600009	21110722	
J	Jose Bullejos, Francisco; Carrillo, Presentacion; Villar-Argaiz, Manuel; Manuel Medina-Sanchez, Juan				Medina-Sanchez, Juan Manuel/A-4703-2013; Villar-Argaiz, Manuel/L-9085-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; 			Roles of phosphorus and ultraviolet radiation in the strength of phytoplankton-zooplankton coupling in a Mediterranean high mountain lake								LIMNOLOGY AND OCEANOGRAPHY				55	6			2549	2562		10.4319/lo.2010.55.6.2549			NOV 2010	2010										9	0	0	9	0	9			0024-3590			WOS:000287844700026		
J	Galiano, L.; Martinez-Vilalta, J.; Lloret, F.				Martinez-Vilalta, Jordi/D-3385-2014; Lloret, Francisco/H-2711-2015; 	Martinez-Vilalta, Jordi/0000-0002-2332-7298; Lloret, Francisco/0000-0002-9836-4069; Galiano, Lucia/0000-0003-0123-1882			Drought-Induced Multifactor Decline of Scots Pine in the Pyrenees and Potential Vegetation Change by the Expansion of Co-occurring Oak Species								ECOSYSTEMS				13	7			978	991		10.1007/s10021-010-9368-8			NOV 2010	2010										91	1	0	76	0	93			1432-9840			WOS:000282699200003		
J	Pepin, E.; Carretier, S.; Herail, G.				Carretier, Sebastien/D-2960-2009; carretier, sebastien/G-9686-2013	Carretier, Sebastien/0000-0001-8336-1263; carretier, sebastien/0000-0001-8336-1263			Erosion dynamics modelling in a coupled catchment-fan system with constant external forcing								GEOMORPHOLOGY				122	1-2			78	90		10.1016/j.geomorph.2010.04.029			OCT 1 2010	2010										10	0	0	0	0	10			0169-555X			WOS:000281181800006		
J	Martinez-Martinez, J. M.; Torres-Ruiz, J.; Pesquera, A.; Gil-Crespo, P. P.				Pesquera Perez, Alfonso/G-9800-2015; Torres-Ruiz, Jose/H-9275-2015; Gil-Crespo, Pedro/G-9876-2015; 	Pesquera Perez, Alfonso/0000-0003-3201-0839; Torres-Ruiz, Jose/0000-0002-0746-9413; Gil-Crespo, Pedro/0000-0001-9691-2554; Martinez Martinez, Jose Miguel/0000-0002-8178-0904			Geological relationships and U-Pb zircon and Ar-40/Ar-39 tourmaline geochronology of gneisses and tourmalinites from the Nevado-Filabride complex (western Sierra Nevada, Spain): Tectonic implications								LITHOS				119	3-4			238	250		10.1016/j.lithos.2010.07.002			OCT 2010	2010										5	1	0	0	0	6			0024-4937			WOS:000283462000005		
J	Puerta-Pinero, Carolina				Puerta Pinero, Carolina/B-3186-2012	Puerta Pinero, Carolina/0000-0002-0584-7548			Changes in riparian forest composition along a sedimentation rate gradient								PLANT ECOLOGY				210	2			213	224		10.1007/s11258-010-9750-9			OCT 2010	2010										11	0	0	11	1	11			1385-0237			WOS:000281259700002		
J	Verbisck, Gisele; Gonzalez-Candela, Monica; Jose Cubero, Maria; Leon, Luis; Serrano, Emmanueal; Perales, Agustina				Serrano, Emmanuel/J-4489-2013	Serrano, Emmanuel/0000-0002-9799-9804			Mycoplasma agalactiae in Iberian ibex (Capra pyrenaica) in Spain								VETERINARY RECORD				167	11			425	426		10.1136/vr.c4908			SEP 11 2010	2010										4	0	0	3	0	4			0042-4900			WOS:000282033100023	20834008	
J	Gonzalez-Gonzalez, E. A.; Gonzalez-Perez, M. A.; Rivero, E.; Sosa, P. A.				Sosa, Pedro/L-1861-2014	Sosa, Pedro/0000-0002-8619-3004			Isolation and characterization of microsatellite loci in Sorbus aria (Rosaceae)								CONSERVATION GENETICS RESOURCES				2				341	343		10.1007/s12686-010-9238-x		1	SEP 2010	2010										3	0	0	3	0	3			1877-7252			WOS:000290413000081		
J	de Vicente, Inmaculada; Andersen, Frede Ostergaard; Hansen, Hans Christian Bruun; Cruz-Pizarro, Luis; Jensen, Henning Skovgaard				Hansen, Hans Christian/M-9652-2013; Cruz-Pizarro, Luis /H-5318-2015	Hansen, Hans Christian/0000-0002-8617-2393; Cruz-Pizarro, Luis /0000-0003-0687-0704			Water level fluctuations may decrease phosphate adsorption capacity of the sediment in oligotrophic high mountain lakes								HYDROBIOLOGIA				651	1			253	264		10.1007/s10750-010-0304-x			SEP 2010	2010										10	0	0	10	0	10			0018-8158			WOS:000278923600019		
J	Gomez, Jose M.; Abdelaziz, Mohamed; Lorite, Juan; Jesus Munoz-Pajares, A.; Perfectti, Francisco				Perfectti, Francisco/C-5087-2008; Lorite, Juan/F-4690-2011; Munoz-Pajares, A. Jesus/I-7665-2014	Perfectti, Francisco/0000-0002-5551-213X; Lorite, Juan/0000-0003-4617-8069; Abdelaziz Mohamed, Mohamed/0000-0003-0533-6817; Munoz-Pajares, A. Jesus/0000-0002-2505-8116			Changes in pollinator fauna cause spatial variation in pollen limitation								JOURNAL OF ECOLOGY				98	5			1243	1252		10.1111/j.1365-2745.2010.01691.x			SEP 2010	2010										57	1	0	52	1	57			0022-0477			WOS:000280667200028		
J	Matias, Luis; Zamora, Regino; Mendoza, Irene; Hodar, Jose A.				Matias, Luis/B-4340-2011; Mendoza, Irene/A-3729-2012; Mendoza Sagrera, Irene/G-1134-2014; Matias, Luis/K-6761-2014; Matias, Luis/H-6184-2015	Mendoza, Irene/0000-0002-8692-0507; Mendoza Sagrera, Irene/0000-0002-3288-6366; Matias, Luis/0000-0002-6245-1857; Matias, Luis/0000-0001-5603-5390			Seed Dispersal Patterns by Large Frugivorous Mammals in a Degraded Mosaic Landscape								RESTORATION ECOLOGY				18	5			619	627		10.1111/j.1526-100X.2008.00475.x			SEP 2010	2010										20	0	0	19	1	21			1061-2971			WOS:000281552500001		
J	Catry, F. X.; Rego, F.; Moreira, F.; Fernandes, P. M.; Pausas, J. G.				Catry, Filipe/F-5338-2010; Fernandes, Paulo/A-6948-2008; Moreira, Francisco/B-2873-2008; Rego, Francisco/H-9155-2013; Pausas, Juli/C-5794-2008	Catry, Filipe/0000-0003-0668-9323; Fernandes, Paulo/0000-0003-0336-4398; Moreira, Francisco/0000-0003-4393-8018; Rego, Francisco/0000-0003-0060-5192; Pausas, Juli/0000-0003-3533-5786			Post-fire tree mortality in mixed forests of central Portugal								FOREST ECOLOGY AND MANAGEMENT				260	7			1184	1192		10.1016/j.foreco.2010.07.010			AUG 31 2010	2010										32	1	0	27	0	33			0378-1127			WOS:000282040000011		
J	Lorite, Juan; Molina-Morales, Mercedes; Maria Canadas, Eva; Ballesteros, Miguel; Penas, Julio				Lorite, Juan/F-4690-2011; Canadas, Eva M./A-8928-2011; Penas, Julio/N-4885-2014	Lorite, Juan/0000-0003-4617-8069; Canadas, Eva M./0000-0003-1348-553X; Penas, Julio/0000-0001-6102-4610			Evaluating a vegetation-recovery plan in Mediterranean alpine ski slopes: A chronosequence-based study in Sierra Nevada (SE Spain)								LANDSCAPE AND URBAN PLANNING				97	2			92	97		10.1016/j.landurbplan.2010.04.015			AUG 30 2010	2010										7	0	0	6	1	7			0169-2046			WOS:000280994400004		
J	Savage, Wesley K.; Fremier, Alexander K.; Shaffer, H. Bradley								Landscape genetics of alpine Sierra Nevada salamanders reveal extreme population subdivision in space and time								MOLECULAR ECOLOGY				19	16			3301	3314		10.1111/j.1365-294X.2010.04718.x			AUG 2010	2010										27	0	0	27	0	27			0962-1083			WOS:000280664900005	20701683	
J	Fernandes, Paulo M.; Luz, Ana; Loureiro, Carlos				Fernandes, Paulo/A-6948-2008	Fernandes, Paulo/0000-0003-0336-4398			Changes in wildfire severity from maritime pine woodland to contiguous forest types in the mountains of northwestern Portugal								FOREST ECOLOGY AND MANAGEMENT				260	5			883	892		10.1016/j.foreco.2010.06.008			JUL 30 2010	2010										20	0	0	13	0	20			0378-1127			WOS:000280861200033		
J	Puerta-Pinero, C.; Sanchez-Miranda, A.; Leverkus, A.; Castro, J.				Puerta Pinero, Carolina/B-3186-2012; Castro, Jorge/M-1509-2014; Leverkus, Alexandro/C-4752-2016	Puerta Pinero, Carolina/0000-0002-0584-7548; Castro, Jorge/0000-0002-6362-2240; Leverkus, Alexandro/0000-0001-5452-3614			Management of burnt wood after fire affects post-dispersal acorn predation								FOREST ECOLOGY AND MANAGEMENT				260	3			345	352		10.1016/j.foreco.2010.04.023			JUN 30 2010	2010										10	0	0	9	0	10			0378-1127	1872-7042		WOS:000279582100013		
J	Vicente Perez-Pena, Jose; Azor, Antonio; Miguel Azanon, Jose; Keller, Edward A.				Azor, Antonio/K-9761-2014; Perez-Pena, Jose/M-2070-2014; 	Perez-Pena, Jose/0000-0001-8880-7375; Azanon, Jose Miguel/0000-0001-7834-5816			Active tectonics in the Sierra Nevada (Betic Cordillera, SE Spain): Insights from geomorphic indexes and drainage pattern analysis								GEOMORPHOLOGY				119	1-2			74	87		10.1016/j.geomorph.2010.02.020			JUN 15 2010	2010										55	3	0	3	1	58			0169-555X			WOS:000278726400007		
J	Lubick, Naomi								Emergency medicine for frogs								NATURE				465	7299			680	681					JUN 10 2010	2010										12	0	0	8	0	12			0028-0836			WOS:000278551800010	20535176	
J	Castro, Jorge; Moreno-Rueda, Gregorio; Hodar, Jose A.				Moreno-Rueda, Gregorio/K-7068-2014; Castro, Jorge/M-1509-2014	Moreno-Rueda, Gregorio/0000-0002-6726-7215; Castro, Jorge/0000-0002-6362-2240			Experimental Test of Postfire Management in Pine Forests: Impact of Salvage Logging versus Partial Cutting and Nonintervention on Bird-Species Assemblages								CONSERVATION BIOLOGY				24	3			810	819		10.1111/j.1523-1739.2009.01382.x			JUN 2010	2010										34	0	0	32	0	34			0888-8892			WOS:000277690900024	20015262	
J	Zamora, Regino; Antonio Hodar, Jose; Matias, Luis; Mendoza, Irene				Matias, Luis/B-4340-2011; Mendoza, Irene/A-3729-2012; Mendoza Sagrera, Irene/G-1134-2014; Matias, Luis/K-6761-2014; Matias, Luis/H-6184-2015	Mendoza, Irene/0000-0002-8692-0507; Mendoza Sagrera, Irene/0000-0002-3288-6366; Matias, Luis/0000-0002-6245-1857; Matias, Luis/0000-0001-5603-5390			Positive adjacency effects mediated by seed disperser birds in pine plantations								ECOLOGICAL APPLICATIONS				20	4			1053	1060		10.1890/09-0055.1			JUN 2010	2010										31	0	0	29	1	32			1051-0761			WOS:000278865200012	20597289	
J	Sarasa, M.; Serrano, E.; Perez, J. M.; Soriguer, R. C.; Gonzalez, G.; Joachim, J.; Fandos, P.; Granados, J. -E.				Sarasa, Mathieu/H-1002-2011; Soriguer, Ramon/J-1494-2014; Serrano Ferron, Emmanuel/J-4489-2013; Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011	Soriguer, Ramon/0000-0002-9165-7766; Serrano Ferron, Emmanuel/0000-0002-9799-9804; Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602			Effects of season, age and body condition on allocation to testes mass in Iberian ibex								JOURNAL OF ZOOLOGY				281	2			125	131		10.1111/j.1469-7998.2009.00689.x			JUN 2010	2010										8	0	0	6	0	8			0952-8369	1469-7998		WOS:000277920100008		
